filename,width,height,class,xmin,ymin,xmax,ymax
4488.jpg,560,694,teeshirt,8,8,552,686
4489.jpg,600,900,teeshirt,24,232,522,699
449.jpg,620,620,teeshirt,107,9,528,618
4490.jpg,445,543,teeshirt,8,8,437,535
4491.jpg,870,1110,teeshirt,151,261,837,1029
4493.jpg,222,333,teeshirt,8,8,214,325
4494.jpg,800,1000,teeshirt,8,8,792,992
4495.jpg,900,1200,teeshirt,8,8,892,1192
4496.jpg,870,1110,teeshirt,139,247,701,944
4498.jpg,1686,2529,teeshirt,271,568,1414,2041
450.jpg,620,620,teeshirt,73,13,539,607
4500.jpg,626,800,teeshirt,8,8,618,792
4501.jpg,560,694,teeshirt,8,8,552,686
4502.jpg,600,900,teeshirt,103,255,600,809
4503.jpg,445,543,teeshirt,8,8,437,535
4504.jpg,870,1110,teeshirt,156,279,791,1054
4506.jpg,222,333,teeshirt,8,8,214,325
4507.jpg,800,1000,teeshirt,8,8,792,992
4508.jpg,900,1200,teeshirt,8,8,892,1192
4509.jpg,871,1110,teeshirt,244,230,800,898
451.jpg,620,620,teeshirt,98,14,542,620
4510.jpg,640,821,teeshirt,8,8,632,813
4511.jpg,1686,2529,teeshirt,248,595,1533,2033
4512.jpg,800,1000,teeshirt,8,8,792,992
4513.jpg,626,800,teeshirt,8,8,618,792
4514.jpg,560,694,teeshirt,8,8,552,686
4515.jpg,600,900,teeshirt,153,158,451,732
4516.jpg,445,543,teeshirt,8,8,437,535
4517.jpg,870,1110,teeshirt,291,212,870,876
4519.jpg,222,333,teeshirt,8,8,214,325
452.jpg,620,620,teeshirt,95,5,522,620
4520.jpg,800,1000,teeshirt,8,8,792,992
4521.jpg,900,1200,teeshirt,8,8,892,1192
4523.jpg,640,821,teeshirt,8,8,632,813
4524.jpg,1686,2529,teeshirt,237,610,1418,2049
4525.jpg,800,1000,teeshirt,8,8,792,992
4526.jpg,626,800,teeshirt,8,8,618,792
4527.jpg,560,694,teeshirt,8,8,552,686
4528.jpg,600,900,teeshirt,37,222,546,844
453.jpg,620,620,teeshirt,95,13,525,604
4530.jpg,871,1110,teeshirt,218,288,747,908
4533.jpg,800,1000,teeshirt,8,8,792,992
4534.jpg,900,1200,teeshirt,8,8,892,1192
4535.jpg,871,1110,teeshirt,207,288,771,1015
4536.jpg,640,821,teeshirt,8,8,632,813
4537.jpg,1686,2529,teeshirt,229,610,1471,2226
4538.jpg,800,1000,teeshirt,8,8,792,992
4539.jpg,626,800,teeshirt,8,8,618,792
454.jpg,620,620,teeshirt,71,11,585,608
4540.jpg,560,694,teeshirt,8,8,552,686
4541.jpg,600,900,teeshirt,61,254,568,863
4542.jpg,445,543,teeshirt,8,8,437,535
4543.jpg,870,1110,teeshirt,73,274,646,1015
4545.jpg,222,333,teeshirt,8,8,214,325
4546.jpg,800,1000,teeshirt,8,8,792,992
4548.jpg,871,1110,teeshirt,5,244,607,939
4549.jpg,640,821,teeshirt,8,8,632,813
455.jpg,620,620,teeshirt,106,9,504,620
4550.jpg,1686,2529,teeshirt,329,603,1433,1872
4551.jpg,800,1000,teeshirt,8,8,792,992
4553.jpg,560,694,teeshirt,8,8,552,686
4554.jpg,600,900,teeshirt,118,229,493,793
4555.jpg,445,543,teeshirt,8,8,437,535
4556.jpg,870,1110,teeshirt,25,256,654,944
4559.jpg,800,1000,teeshirt,8,8,792,992
456.jpg,620,620,teeshirt,100,13,503,620
4560.jpg,900,1200,teeshirt,8,8,892,1192
4561.jpg,871,1110,teeshirt,188,186,840,1008
4562.jpg,640,821,teeshirt,8,8,632,813
4563.jpg,1686,2529,teeshirt,275,568,1498,2160
4564.jpg,800,1000,teeshirt,8,8,792,992
4565.jpg,626,800,teeshirt,8,8,618,792
4566.jpg,560,694,teeshirt,8,8,552,686
4567.jpg,600,900,teeshirt,177,140,503,510
4568.jpg,445,543,teeshirt,8,8,437,535
4569.jpg,870,1110,teeshirt,262,281,824,893
457.jpg,620,620,teeshirt,104,13,543,620
4571.jpg,222,333,teeshirt,8,8,214,325
4572.jpg,800,1000,teeshirt,8,8,792,992
4573.jpg,900,1200,teeshirt,8,8,892,1192
4574.jpg,871,1110,teeshirt,174,249,664,946
4575.jpg,640,821,teeshirt,8,8,632,813
4576.jpg,1686,2529,teeshirt,171,560,1495,1983
4577.jpg,800,1000,teeshirt,8,8,792,992
4578.jpg,626,800,teeshirt,8,8,618,792
4579.jpg,560,694,teeshirt,8,8,552,686
458.jpg,620,620,teeshirt,88,10,519,620
4580.jpg,600,900,teeshirt,179,222,596,808
4581.jpg,445,543,teeshirt,8,8,437,535
4582.jpg,871,1110,teeshirt,117,220,798,920
4585.jpg,800,1000,teeshirt,8,8,792,992
4586.jpg,900,1200,teeshirt,8,8,892,1192
4589.jpg,1686,2529,teeshirt,287,576,1495,2003
459.jpg,620,620,teeshirt,103,10,535,620
4590.jpg,800,1000,teeshirt,8,8,792,992
4591.jpg,626,800,teeshirt,8,8,618,792
4592.jpg,560,694,teeshirt,8,8,552,686
4593.jpg,600,900,teeshirt,111,229,583,770
4594.jpg,445,543,teeshirt,8,8,437,535
4595.jpg,870,1110,teeshirt,286,246,870,993
4597.jpg,222,333,teeshirt,8,8,214,325
4598.jpg,800,1000,teeshirt,8,8,792,992
4599.jpg,896,1200,teeshirt,8,8,888,1192
4601.jpg,640,820,teeshirt,8,8,632,812
4602.jpg,1686,2529,teeshirt,264,579,1391,1899
4606.jpg,445,543,teeshirt,8,8,437,535
4607.jpg,870,1110,teeshirt,262,290,870,1086
4609.jpg,222,333,teeshirt,8,8,214,325
461.jpg,620,620,teeshirt,81,12,549,611
4610.jpg,800,1000,teeshirt,8,8,792,992
4611.jpg,900,1200,teeshirt,8,8,892,1192
4612.jpg,870,1110,teeshirt,195,235,678,961
4613.jpg,640,820,teeshirt,8,8,632,812
4614.jpg,1686,2529,teeshirt,314,603,1429,1910
4616.jpg,626,800,teeshirt,8,8,618,792
4617.jpg,560,694,teeshirt,8,8,552,686
4618.jpg,445,543,teeshirt,8,8,437,535
4619.jpg,871,1110,teeshirt,225,132,830,937
462.jpg,620,620,teeshirt,89,9,546,620
4621.jpg,222,333,teeshirt,8,8,214,325
4622.jpg,800,1000,teeshirt,8,8,792,992
4623.jpg,900,1200,teeshirt,8,8,892,1192
4624.jpg,871,1110,teeshirt,8,198,613,866
4625.jpg,640,821,teeshirt,8,8,632,813
4626.jpg,1686,2529,teeshirt,295,556,1333,2010
4627.jpg,800,1000,teeshirt,8,8,792,992
4628.jpg,626,800,teeshirt,8,8,618,792
4629.jpg,560,694,teeshirt,8,8,552,686
463.jpg,620,620,teeshirt,152,189,469,603
4630.jpg,445,543,teeshirt,8,8,437,535
4631.jpg,871,1110,teeshirt,362,251,871,979
4633.jpg,222,333,teeshirt,8,8,214,325
4634.jpg,800,1000,teeshirt,8,8,792,992
4635.jpg,900,1200,teeshirt,8,8,892,1192
4636.jpg,870,1110,teeshirt,349,247,856,925
4637.jpg,640,821,teeshirt,8,8,632,813
4638.jpg,1686,2529,teeshirt,268,622,1421,2049
464.jpg,620,620,teeshirt,76,16,586,618
4640.jpg,626,800,teeshirt,8,8,618,792
4641.jpg,560,694,teeshirt,8,8,552,686
4642.jpg,445,543,teeshirt,8,8,437,535
4643.jpg,871,1110,teeshirt,66,207,640,779
4645.jpg,222,333,teeshirt,8,8,214,325
4646.jpg,800,1000,teeshirt,8,8,792,992
4647.jpg,900,1200,teeshirt,8,8,892,1192
4648.jpg,870,1110,teeshirt,24,339,522,1064
4649.jpg,640,821,teeshirt,8,8,632,813
465.jpg,620,620,teeshirt,84,15,611,542
4650.jpg,1686,2529,teeshirt,298,583,1418,1991
4652.jpg,626,800,teeshirt,8,8,618,792
4653.jpg,560,694,teeshirt,8,8,552,686
4654.jpg,445,543,teeshirt,8,8,437,535
4655.jpg,871,1110,teeshirt,437,276,871,802
4657.jpg,222,333,teeshirt,8,8,214,325
4658.jpg,800,1000,teeshirt,8,8,792,992
4659.jpg,900,1200,teeshirt,8,8,892,1192
466.jpg,620,620,teeshirt,83,14,531,619
4660.jpg,871,1110,teeshirt,74,252,566,949
4661.jpg,640,821,teeshirt,8,8,632,813
4662.jpg,1686,2529,teeshirt,364,560,1425,1987
4663.jpg,800,1000,teeshirt,8,8,792,992
4664.jpg,626,800,teeshirt,8,8,618,792
4665.jpg,560,694,teeshirt,8,8,552,686
4666.jpg,445,543,teeshirt,8,8,437,535
4667.jpg,871,1110,teeshirt,122,246,681,896
4669.jpg,222,333,teeshirt,8,8,214,325
467.jpg,620,620,teeshirt,78,14,535,615
4670.jpg,800,1000,teeshirt,8,8,792,992
4671.jpg,900,1200,teeshirt,8,8,892,1192
4672.jpg,871,1110,teeshirt,113,264,647,951
4673.jpg,640,821,teeshirt,8,8,632,813
4674.jpg,1686,2529,teeshirt,245,622,1410,2103
4676.jpg,626,800,teeshirt,8,8,618,792
4677.jpg,560,694,teeshirt,8,8,552,686
4678.jpg,445,543,teeshirt,8,8,437,535
468.jpg,620,620,teeshirt,105,10,556,589
4681.jpg,222,333,teeshirt,8,8,214,325
4682.jpg,800,1000,teeshirt,8,8,792,992
4683.jpg,900,1200,teeshirt,8,8,892,1192
4684.jpg,871,1110,teeshirt,183,262,766,979
4685.jpg,640,821,teeshirt,8,8,632,813
4686.jpg,1686,2529,teeshirt,279,660,1491,2014
4687.jpg,626,800,teeshirt,8,8,618,792
4688.jpg,560,694,teeshirt,8,8,552,686
4689.jpg,445,543,teeshirt,8,8,437,535
469.jpg,620,620,teeshirt,101,2,533,605
4690.jpg,870,1110,teeshirt,10,283,625,1069
4692.jpg,222,333,teeshirt,8,8,214,325
4693.jpg,800,1000,teeshirt,8,8,792,992
4694.jpg,900,1200,teeshirt,8,8,892,1192
4695.jpg,870,1110,teeshirt,47,232,629,990
4696.jpg,640,821,teeshirt,8,8,632,813
4697.jpg,1686,2529,teeshirt,225,633,1371,2087
4698.jpg,626,800,teeshirt,8,8,618,792
4699.jpg,560,694,teeshirt,8,8,552,686
470.jpg,620,620,teeshirt,83,6,523,602
4700.jpg,445,543,teeshirt,8,8,437,535
4701.jpg,870,1110,teeshirt,440,274,870,1029
4703.jpg,222,333,teeshirt,8,8,214,325
4704.jpg,800,1000,teeshirt,8,8,792,992
4705.jpg,900,1200,teeshirt,8,8,892,1192
4706.jpg,871,1110,teeshirt,210,271,686,895
4708.jpg,1686,2529,teeshirt,268,622,1506,2060
4709.jpg,626,800,teeshirt,8,8,618,792
471.jpg,620,620,teeshirt,92,1,517,605
4710.jpg,560,694,teeshirt,8,8,552,686
4711.jpg,445,543,teeshirt,8,8,437,535
4712.jpg,871,1110,teeshirt,8,268,612,949
4714.jpg,222,333,teeshirt,8,8,214,325
4715.jpg,800,1000,teeshirt,8,8,792,992
4716.jpg,900,1200,teeshirt,8,8,892,1192
4717.jpg,871,1110,teeshirt,400,254,862,1007
4718.jpg,640,821,teeshirt,8,8,632,813
4719.jpg,1686,2529,teeshirt,298,633,1429,2049
472.jpg,620,620,teeshirt,99,7,570,603
4720.jpg,626,800,teeshirt,8,8,618,792
4721.jpg,560,694,teeshirt,8,8,552,686
4722.jpg,445,543,teeshirt,8,8,437,535
4723.jpg,871,1110,teeshirt,25,242,654,918
4725.jpg,222,333,teeshirt,8,8,214,325
4726.jpg,800,1000,teeshirt,8,8,792,992
4727.jpg,900,1200,teeshirt,8,8,892,1192
4728.jpg,871,1110,teeshirt,1,325,546,1110
4729.jpg,640,821,teeshirt,8,8,632,813
473.jpg,620,620,teeshirt,97,95,513,570
4730.jpg,1686,2529,teeshirt,302,576,1441,1922
4731.jpg,626,800,teeshirt,8,8,618,792
4732.jpg,560,694,teeshirt,8,8,552,686
4733.jpg,445,543,teeshirt,8,8,437,535
4734.jpg,870,1110,teeshirt,190,239,673,835
4736.jpg,222,333,teeshirt,8,8,214,325
4737.jpg,800,1000,teeshirt,8,8,792,992
4738.jpg,900,1200,teeshirt,8,8,892,1192
4739.jpg,871,1110,teeshirt,322,295,820,1047
474.jpg,620,620,teeshirt,178,119,490,530
4740.jpg,640,822,teeshirt,8,8,632,814
4741.jpg,1686,2529,teeshirt,241,622,1402,1964
4742.jpg,626,800,teeshirt,8,8,618,792
4743.jpg,560,694,teeshirt,8,8,552,686
4744.jpg,445,543,teeshirt,8,8,437,535
4745.jpg,870,1110,teeshirt,162,286,766,944
4747.jpg,222,333,teeshirt,8,8,214,325
4748.jpg,800,1000,teeshirt,8,8,792,992
4749.jpg,900,1200,teeshirt,8,8,892,1192
475.jpg,620,620,teeshirt,62,4,575,620
4750.jpg,871,1110,teeshirt,59,251,573,969
4752.jpg,1686,2529,teeshirt,248,633,1437,2045
4753.jpg,626,800,teeshirt,8,8,618,792
4755.jpg,445,543,teeshirt,8,8,437,535
4758.jpg,222,333,teeshirt,8,8,214,325
4759.jpg,800,1000,teeshirt,8,8,792,992
476.jpg,620,620,teeshirt,199,85,512,505
4760.jpg,900,1200,teeshirt,8,8,892,1192
4761.jpg,870,1110,teeshirt,261,213,869,1057
4762.jpg,640,821,teeshirt,8,8,632,813
4763.jpg,1686,2529,teeshirt,471,618,1402,1995
4764.jpg,626,800,teeshirt,8,8,618,792
4766.jpg,445,543,teeshirt,8,8,437,535
4769.jpg,222,333,teeshirt,8,8,214,325
477.jpg,620,620,teeshirt,105,11,554,593
4770.jpg,800,1000,teeshirt,8,8,792,992
4771.jpg,900,1200,teeshirt,8,8,892,1192
4772.jpg,870,1110,teeshirt,124,257,678,791
4773.jpg,640,821,teeshirt,8,8,632,813
4774.jpg,1686,2529,teeshirt,237,641,1487,2060
4775.jpg,626,800,teeshirt,8,8,618,792
4776.jpg,560,694,teeshirt,8,8,552,686
4777.jpg,445,543,teeshirt,61,127,324,465
4778.jpg,871,1110,teeshirt,276,213,766,1020
478.jpg,620,620,teeshirt,87,12,543,620
4780.jpg,222,333,teeshirt,8,8,214,325
4781.jpg,800,1000,teeshirt,8,8,792,992
4782.jpg,900,1200,teeshirt,8,8,892,1192
4783.jpg,870,1110,teeshirt,40,247,605,942
4785.jpg,1686,2529,teeshirt,279,622,1521,2053
4786.jpg,626,800,teeshirt,8,8,618,792
4787.jpg,560,694,teeshirt,8,8,552,686
4788.jpg,445,543,teeshirt,119,112,376,392
4789.jpg,871,1110,teeshirt,107,210,632,776
479.jpg,620,620,teeshirt,99,13,538,620
4791.jpg,222,333,teeshirt,8,8,214,325
4792.jpg,800,1000,teeshirt,8,8,792,992
4793.jpg,900,1200,teeshirt,8,8,892,1192
4794.jpg,871,1110,teeshirt,76,269,646,1035
4795.jpg,640,821,teeshirt,8,8,632,813
4796.jpg,1686,2529,teeshirt,325,560,1487,2018
4797.jpg,626,800,teeshirt,8,8,618,792
4798.jpg,560,694,teeshirt,8,8,552,686
4799.jpg,445,543,teeshirt,98,112,359,414
480.jpg,620,620,teeshirt,137,74,520,542
4800.jpg,870,1110,teeshirt,344,227,870,994
4802.jpg,222,333,teeshirt,8,8,214,325
4803.jpg,800,1000,teeshirt,8,8,792,992
4804.jpg,900,1200,teeshirt,8,8,892,1192
4805.jpg,870,1110,teeshirt,76,251,622,974
4806.jpg,640,821,teeshirt,8,8,632,813
4807.jpg,1686,2529,teeshirt,310,576,1395,2014
4808.jpg,626,800,teeshirt,8,8,618,792
4809.jpg,560,694,teeshirt,8,8,552,686
481.jpg,620,620,teeshirt,172,95,508,600
4810.jpg,445,543,teeshirt,8,8,437,535
4811.jpg,870,1110,teeshirt,266,252,832,900
4813.jpg,222,333,teeshirt,8,8,214,325
4814.jpg,800,1000,teeshirt,8,8,792,992
4815.jpg,900,1200,teeshirt,8,8,892,1192
4816.jpg,870,1110,teeshirt,34,230,581,908
4818.jpg,1686,2529,teeshirt,241,576,1237,2041
4819.jpg,626,800,teeshirt,8,8,618,792
482.jpg,620,620,teeshirt,71,12,545,620
4820.jpg,560,694,teeshirt,8,8,552,686
4821.jpg,445,543,teeshirt,8,8,437,535
4822.jpg,871,1110,teeshirt,69,240,674,927
4824.jpg,222,333,teeshirt,8,8,214,325
4825.jpg,800,1000,teeshirt,8,8,792,992
4826.jpg,900,1200,teeshirt,8,8,892,1192
4828.jpg,640,821,teeshirt,8,8,632,813
4829.jpg,1686,2529,teeshirt,195,633,1445,2068
483.jpg,620,620,teeshirt,165,79,501,548
4830.jpg,626,800,teeshirt,8,8,618,792
4831.jpg,560,694,teeshirt,8,8,552,686
4832.jpg,445,543,teeshirt,8,8,437,535
4833.jpg,871,1110,teeshirt,98,246,656,895
4835.jpg,222,333,teeshirt,8,8,214,325
4836.jpg,800,1000,teeshirt,8,8,792,992
4837.jpg,900,1200,teeshirt,8,8,892,1192
4838.jpg,870,1110,teeshirt,1,293,491,1107
4839.jpg,640,821,teeshirt,8,8,632,813
4840.jpg,1686,2529,teeshirt,8,8,1678,2521
4841.jpg,626,800,teeshirt,8,8,618,792
4842.jpg,560,694,teeshirt,8,8,552,686
4843.jpg,445,543,teeshirt,8,8,437,535
4844.jpg,870,1110,teeshirt,42,261,754,1029
4846.jpg,222,333,teeshirt,8,8,214,325
4847.jpg,800,1000,teeshirt,8,8,792,992
4848.jpg,900,1200,teeshirt,8,8,892,1192
4849.jpg,871,1110,teeshirt,329,285,871,975
485.jpg,620,620,teeshirt,1,239,620,616
4850.jpg,640,821,teeshirt,8,8,632,813
4851.jpg,1686,2529,teeshirt,329,587,1379,1991
4852.jpg,626,800,teeshirt,8,8,618,792
4854.jpg,445,543,teeshirt,8,8,437,535
4855.jpg,870,1110,teeshirt,1,230,498,935
4857.jpg,222,333,teeshirt,8,8,214,325
4858.jpg,800,1000,teeshirt,8,8,792,992
4859.jpg,900,1200,teeshirt,8,8,892,1192
486.jpg,620,620,teeshirt,79,11,550,600
4860.jpg,871,1110,teeshirt,83,256,693,1030
4861.jpg,640,821,teeshirt,8,8,632,813
4862.jpg,1686,2529,teeshirt,210,564,1383,2010
4863.jpg,626,800,teeshirt,8,8,618,792
4865.jpg,445,543,teeshirt,19,54,429,499
4866.jpg,870,1110,teeshirt,29,186,829,808
4868.jpg,222,333,teeshirt,8,8,214,325
4869.jpg,800,1000,teeshirt,8,8,792,992
487.jpg,620,620,teeshirt,117,72,533,572
4870.jpg,900,1200,teeshirt,8,8,892,1192
4871.jpg,871,1110,teeshirt,268,271,871,1011
4872.jpg,640,821,teeshirt,8,8,632,813
4873.jpg,1686,2529,teeshirt,245,583,1429,2006
4874.jpg,626,800,teeshirt,8,8,618,792
4876.jpg,445,543,teeshirt,8,8,437,535
4877.jpg,870,1110,teeshirt,268,229,870,914
4879.jpg,222,333,teeshirt,8,8,214,325
488.jpg,620,620,teeshirt,125,87,495,515
4880.jpg,800,1000,teeshirt,8,8,792,992
4881.jpg,900,1200,teeshirt,8,8,892,1192
4882.jpg,870,1110,teeshirt,191,200,652,762
4882.jpg,870,1110,teeshirt,578,834,809,1110
4882.jpg,870,1110,teeshirt,313,830,579,1107
4882.jpg,870,1110,teeshirt,34,830,302,1110
4884.jpg,1686,2529,teeshirt,295,603,1375,2003
4885.jpg,626,800,teeshirt,8,8,618,792
4886.jpg,560,694,teeshirt,8,8,552,686
4887.jpg,445,543,teeshirt,8,8,437,535
4888.jpg,871,1110,teeshirt,1,46,800,893
489.jpg,620,620,teeshirt,92,80,553,577
4890.jpg,222,333,teeshirt,8,8,214,325
4892.jpg,900,1200,teeshirt,8,8,892,1192
4893.jpg,871,1110,teeshirt,88,242,676,1008
4894.jpg,640,821,teeshirt,8,8,632,813
4895.jpg,1686,2529,teeshirt,218,606,1248,2129
4896.jpg,626,800,teeshirt,8,8,618,792
4897.jpg,560,694,teeshirt,8,8,552,686
4898.jpg,445,543,teeshirt,8,8,437,535
4899.jpg,871,1110,teeshirt,208,222,871,814
490.jpg,620,620,teeshirt,133,84,483,520
4901.jpg,222,333,teeshirt,8,8,214,325
4902.jpg,800,1000,teeshirt,8,8,792,992
4903.jpg,900,1200,teeshirt,8,8,892,1192
4904.jpg,871,1110,teeshirt,352,215,813,917
4905.jpg,640,821,teeshirt,8,8,632,813
4906.jpg,1686,2529,teeshirt,298,618,1487,2176
4907.jpg,626,800,teeshirt,8,8,618,792
4908.jpg,560,694,teeshirt,8,8,552,686
4909.jpg,445,543,teeshirt,8,8,437,535
491.jpg,620,620,teeshirt,141,102,459,534
4910.jpg,871,1110,teeshirt,7,229,457,822
4912.jpg,222,333,teeshirt,8,8,214,325
4913.jpg,800,1000,teeshirt,8,8,792,992
4914.jpg,900,1200,teeshirt,8,8,892,1192
4915.jpg,870,1110,teeshirt,179,325,701,956
4916.jpg,640,821,teeshirt,8,8,632,813
4917.jpg,1686,2529,teeshirt,271,537,1360,2026
4918.jpg,626,800,teeshirt,8,8,618,792
4919.jpg,560,694,teeshirt,8,8,552,686
492.jpg,620,620,teeshirt,164,90,497,505
4920.jpg,445,543,teeshirt,8,8,437,535
4921.jpg,871,1110,teeshirt,310,257,849,942
4923.jpg,222,333,teeshirt,8,8,214,325
4924.jpg,800,1000,teeshirt,8,8,792,992
4925.jpg,900,1200,teeshirt,8,8,892,1192
4926.jpg,870,1110,teeshirt,285,296,771,949
4927.jpg,640,821,teeshirt,8,8,632,813
4928.jpg,1686,2529,teeshirt,264,664,1418,2026
4929.jpg,626,800,teeshirt,8,8,618,792
493.jpg,620,620,teeshirt,103,134,479,544
4931.jpg,445,543,teeshirt,8,8,437,535
4932.jpg,871,1110,teeshirt,146,229,803,1012
4934.jpg,222,333,teeshirt,8,8,214,325
4935.jpg,800,1000,teeshirt,8,8,792,992
4936.jpg,900,1200,teeshirt,8,8,892,1192
4937.jpg,871,1110,teeshirt,12,257,495,949
4938.jpg,640,821,teeshirt,8,8,632,813
4939.jpg,1686,2529,teeshirt,206,656,1506,2122
494.jpg,620,620,teeshirt,134,82,492,511
4940.jpg,626,800,teeshirt,8,8,618,792
4941.jpg,560,694,teeshirt,8,8,552,686
4942.jpg,445,543,teeshirt,8,8,437,535
4943.jpg,870,1110,teeshirt,74,288,630,1091
4945.jpg,222,333,teeshirt,8,8,214,325
4946.jpg,800,1000,teeshirt,8,8,792,992
4947.jpg,900,1200,teeshirt,8,8,892,1192
4948.jpg,871,1110,teeshirt,157,213,720,949
4949.jpg,640,821,teeshirt,8,8,632,813
495.jpg,620,620,teeshirt,127,77,486,537
4950.jpg,1686,2529,teeshirt,210,610,1410,1995
4951.jpg,626,800,teeshirt,8,8,618,792
4952.jpg,560,694,teeshirt,8,8,552,686
4953.jpg,445,543,teeshirt,8,8,437,535
4954.jpg,871,1110,teeshirt,242,261,798,961
4956.jpg,222,333,teeshirt,8,8,214,325
4957.jpg,800,1000,teeshirt,8,8,792,992
4958.jpg,900,1200,teeshirt,8,8,892,1192
4959.jpg,870,1110,teeshirt,120,276,695,1003
496.jpg,620,620,teeshirt,109,85,508,575
4960.jpg,640,821,teeshirt,8,8,632,813
4961.jpg,1686,2529,teeshirt,191,649,1464,2072
4962.jpg,626,800,teeshirt,8,8,618,792
4963.jpg,560,694,teeshirt,8,8,552,686
4964.jpg,445,543,teeshirt,8,8,437,535
4965.jpg,871,1110,teeshirt,44,239,681,1030
4967.jpg,222,333,teeshirt,8,8,214,325
4969.jpg,900,1200,teeshirt,8,8,892,1192
497.jpg,620,620,teeshirt,127,73,493,537
4970.jpg,871,1110,teeshirt,40,261,625,1057
4972.jpg,1686,2529,teeshirt,410,645,1452,2156
4973.jpg,626,800,teeshirt,8,8,618,792
4974.jpg,560,694,teeshirt,8,8,552,686
4975.jpg,445,543,teeshirt,8,8,437,535
4976.jpg,870,1110,teeshirt,191,307,724,981
4978.jpg,222,333,teeshirt,8,8,214,325
4979.jpg,800,1000,teeshirt,8,8,792,992
498.jpg,620,620,teeshirt,138,75,494,523
4980.jpg,900,1200,teeshirt,8,8,892,1192
4981.jpg,870,1110,teeshirt,237,222,776,1027
4982.jpg,640,821,teeshirt,8,8,632,813
4983.jpg,1686,2529,teeshirt,271,614,1537,2099
4984.jpg,626,800,teeshirt,8,8,618,792
4985.jpg,560,694,teeshirt,8,8,552,686
4986.jpg,445,543,teeshirt,8,8,437,535
4987.jpg,870,1110,teeshirt,164,222,744,954
4989.jpg,222,333,teeshirt,8,8,214,325
499.jpg,620,620,teeshirt,154,62,483,519
4990.jpg,800,1000,teeshirt,8,8,792,992
4991.jpg,900,1200,teeshirt,8,8,892,1192
4992.jpg,871,1110,teeshirt,354,215,744,896
4993.jpg,640,821,teeshirt,8,8,632,813
4994.jpg,1686,2529,teeshirt,260,622,1445,2033
4995.jpg,626,800,teeshirt,8,8,618,792
4996.jpg,560,694,teeshirt,8,8,552,686
4997.jpg,445,543,teeshirt,8,8,437,535
4998.jpg,871,1110,teeshirt,190,257,813,959
500.jpg,620,620,teeshirt,138,82,488,512
5000.jpg,222,333,teeshirt,8,8,214,325
5001.jpg,800,1000,teeshirt,8,8,792,992
5002.jpg,900,1200,teeshirt,8,8,892,1192
5003.jpg,871,1110,teeshirt,218,246,722,946
5004.jpg,640,821,teeshirt,8,8,632,813
5005.jpg,1686,2529,teeshirt,275,641,1371,2053
5006.jpg,626,800,teeshirt,8,8,618,792
5007.jpg,560,694,teeshirt,8,8,552,686
5008.jpg,445,543,teeshirt,8,8,437,535
5009.jpg,871,1110,teeshirt,208,249,796,978
501.jpg,620,620,teeshirt,134,80,484,539
5011.jpg,222,333,teeshirt,8,8,214,325
5012.jpg,800,1000,teeshirt,8,8,792,992
5013.jpg,900,1200,teeshirt,8,8,892,1192
5014.jpg,871,1110,teeshirt,7,278,525,1013
5015.jpg,640,821,teeshirt,8,8,632,813
5016.jpg,1686,2529,teeshirt,221,591,1383,2022
5017.jpg,626,800,teeshirt,8,8,618,792
5018.jpg,560,694,teeshirt,8,8,552,686
502.jpg,620,620,teeshirt,134,72,487,523
5020.jpg,871,1110,teeshirt,173,254,657,930
5022.jpg,222,333,teeshirt,8,8,214,325
5023.jpg,800,1000,teeshirt,8,8,792,992
5024.jpg,900,1200,teeshirt,8,8,892,1192
5025.jpg,871,1110,teeshirt,262,305,825,1013
5026.jpg,640,821,teeshirt,8,8,632,813
5027.jpg,1686,2529,teeshirt,329,653,1571,2072
5028.jpg,626,800,teeshirt,8,8,618,792
5029.jpg,560,694,teeshirt,8,8,552,686
503.jpg,620,620,teeshirt,137,84,483,518
5030.jpg,445,543,teeshirt,8,8,437,535
5031.jpg,870,1110,teeshirt,144,225,646,861
5033.jpg,222,333,teeshirt,8,8,214,325
5034.jpg,800,1000,teeshirt,8,8,792,992
5035.jpg,900,1200,teeshirt,8,8,892,1192
5036.jpg,871,1110,teeshirt,130,256,679,1079
5037.jpg,640,821,teeshirt,8,8,632,813
5038.jpg,1686,2529,teeshirt,345,587,1506,2014
5039.jpg,626,800,teeshirt,8,8,618,792
504.jpg,620,620,teeshirt,126,79,484,547
5040.jpg,560,694,teeshirt,8,8,552,686
5041.jpg,445,543,teeshirt,8,8,437,535
5042.jpg,870,1110,teeshirt,51,247,544,929
5044.jpg,222,333,teeshirt,8,8,214,325
5045.jpg,800,1000,teeshirt,8,8,792,992
5046.jpg,900,1200,teeshirt,8,8,892,1192
5047.jpg,871,1110,teeshirt,108,208,701,974
5048.jpg,640,821,teeshirt,8,8,632,813
5049.jpg,1686,2529,teeshirt,271,653,1502,2129
505.jpg,620,620,teeshirt,60,8,618,620
5050.jpg,626,800,teeshirt,8,8,618,792
5051.jpg,560,694,teeshirt,8,8,552,686
5052.jpg,445,543,teeshirt,8,8,437,535
5053.jpg,871,1110,teeshirt,212,229,701,1088
5055.jpg,222,333,teeshirt,8,8,214,325
5056.jpg,800,1000,teeshirt,8,8,792,992
5057.jpg,900,1200,teeshirt,8,8,892,1192
5058.jpg,871,1110,teeshirt,108,230,625,983
5059.jpg,640,821,teeshirt,8,8,632,813
